Pixels, Value
0, 0,0209257189824031
9,5, 0,381535791177016
9,6, 0,381535791177016
9,7, 0,381535791177016
9,8, 0,381535791177016
9,9, 0,381535791177016
10, 0,381535791177016
10,1, 0,381535791177016
10,2, 0,381535791177016
10,3, 0,381535791177016
10,4, 0,381535791177016
10,5, 0,381535791177016
10,6, 0,276804744764475
10,7, 0,276804744764475
10,8, 0,276804744764475
10,9, 0,276804744764475
11, 0,276804744764475
11,1, 0,276804744764475
11,2, 0,276804744764475
11,3, 0,276804744764475
11,4, 0,276804744764475
11,5, 0,0107061818049504
11,6, 0,0107061818049504
11,7, 0,0107061818049504
11,8, 0,0107061818049504
11,9, 0,0107061818049504
12, 0,0107061818049504
12,1, 0,0107061818049504
12,2, 0,0107061818049504
12,3, 0,0107061818049504
12,4, 0,0107061818049504
12,5, 0,0107061818049504
12,6, 0,0604271756538978
12,7, 0,0604271756538978
12,8, 0,0604271756538978
12,9, 0,0604271756538978
13, 0,0604271756538978
13,1, 0,0604271756538978
13,2, 0,0604271756538978
13,3, 0,0604271756538978
13,4, 0,0604271756538978
13,5, 0,328216188372098
13,6, 0,328216188372098
13,7, 0,328216188372098
13,8, 0,328216188372098
13,9, 0,328216188372098
14, 0,328216188372098
14,1, 0,328216188372098
14,2, 0,328216188372098
14,3, 0,328216188372098
14,4, 0,328216188372098
14,5, 0,328216188372098
14,6, 0,1588574547841
14,7, 0,1588574547841
14,8, 0,1588574547841
14,9, 0,1588574547841
15, 0,1588574547841
15,1, 0,1588574547841
15,2, 0,1588574547841
15,3, 0,1588574547841
15,4, 0,1588574547841
15,5, 0,0244090700002817
15,6, 0,0244090700002817
15,7, 0,0244090700002817
15,8, 0,0244090700002817
15,9, 0,0244090700002817
16, 0,0244090700002817
16,1, 0,0244090700002817
16,2, 0,0244090700002817
16,3, 0,0244090700002817
16,4, 0,0244090700002817
16,5, 0,0244090700002817
16,6, 0,154676152918889
16,7, 0,154676152918889
16,8, 0,154676152918889
16,9, 0,154676152918889
17, 0,154676152918889
17,1, 0,154676152918889
17,2, 0,154676152918889
17,3, 0,154676152918889
17,4, 0,154676152918889
17,5, 0,174314824925936
17,6, 0,174314824925936
17,7, 0,174314824925936
17,8, 0,174314824925936
17,9, 0,174314824925936
18, 0,174314824925936
18,1, 0,174314824925936
18,2, 0,174314824925936
18,3, 0,174314824925936
18,4, 0,174314824925936
18,5, 0,174314824925936
18,6, 0,0620856093186599
18,7, 0,0620856093186599
18,8, 0,0620856093186599
18,9, 0,0620856093186599
19, 0,0620856093186599
19,1, 0,0620856093186599
19,2, 0,0620856093186599
19,3, 0,0620856093186599
19,4, 0,0620856093186599
19,5, 0,0365367663750282
19,6, 0,0365367663750282
19,7, 0,0365367663750282
19,8, 0,0365367663750282
19,9, 0,0365367663750282
20, 0,0365367663750282
20,1, 0,0365367663750282
20,2, 0,0365367663750282
20,3, 0,0365367663750282
20,4, 0,0365367663750282
20,5, 0,0365367663750282
20,6, 0,155534184235793
20,7, 0,155534184235793
20,8, 0,155534184235793
20,9, 0,155534184235793
21, 0,155534184235793
21,1, 0,155534184235793
21,2, 0,155534184235793
21,3, 0,155534184235793
21,4, 0,155534184235793
21,5, 0,0567965506040133
21,6, 0,0567965506040133
21,7, 0,0567965506040133
21,8, 0,0567965506040133
21,9, 0,0567965506040133
22, 0,0567965506040133
22,1, 0,0567965506040133
22,2, 0,0567965506040133
22,3, 0,0567965506040133
22,4, 0,0567965506040133
22,5, 0,0567965506040133
22,6, 0
22,7, 0
22,8, 0
22,9, 0
23, 0
23,1, 0
23,2, 0
23,3, 0
23,4, 0
23,5, 0,0891840312077449
23,6, 0,0891840312077449
23,7, 0,0891840312077449
23,8, 0,0891840312077449
23,9, 0,0891840312077449
