Pixels, Value
0, 0,322803466349382
53,4, 3,31232631238791
53,5, 3,31232631238791
53,6, 1,51724968009362
53,7, 1,51724968009362
53,8, 1,51724968009362
53,9, 1,51724968009362
54, 1,51724968009362
54,1, 1,51724968009362
54,2, 1,51724968009362
54,3, 1,51724968009362
54,4, 1,51724968009362
54,5, 1,51724968009362
54,6, 0,655252245756296
54,7, 0,655252245756296
54,8, 0,655252245756296
54,9, 0,655252245756296
55, 0,655252245756296
55,1, 0,655252245756296
55,2, 0,655252245756296
55,3, 0,655252245756296
55,4, 0,655252245756296
55,5, 0,655252245756296
55,6, 0,979733157854814
55,7, 0,979733157854814
55,8, 0,979733157854814
55,9, 0,979733157854814
56, 0,979733157854814
56,1, 0,979733157854814
56,2, 0,979733157854814
56,3, 0,979733157854814
56,4, 0,979733157854814
56,5, 0,979733157854814
56,6, 2,34066586220081
56,7, 2,34066586220081
56,8, 2,34066586220081
56,9, 2,34066586220081
57, 2,34066586220081
57,1, 2,34066586220081
57,2, 2,34066586220081
57,3, 2,34066586220081
57,4, 2,34066586220081
57,5, 2,34066586220081
57,6, 3,64655737790328
57,7, 3,64655737790328
57,8, 3,64655737790328
57,9, 3,64655737790328
58, 3,64655737790328
58,1, 3,64655737790328
58,2, 3,64655737790328
58,3, 3,64655737790328
58,4, 3,64655737790328
58,5, 3,64655737790328
58,6, 3,25759964482234
58,7, 3,25759964482234
58,8, 3,25759964482234
58,9, 3,25759964482234
59, 3,25759964482234
59,1, 3,25759964482234
59,2, 3,25759964482234
59,3, 3,25759964482234
59,4, 3,25759964482234
59,5, 3,25759964482234
59,6, 1,30578667534315
59,7, 1,30578667534315
59,8, 1,30578667534315
59,9, 1,30578667534315
60, 1,30578667534315
60,1, 1,30578667534315
60,2, 1,30578667534315
60,3, 1,30578667534315
60,4, 1,30578667534315
60,5, 1,30578667534315
60,6, 0,475975231317373
60,7, 0,475975231317373
60,8, 0,475975231317373
60,9, 0,475975231317373
61, 0,475975231317373
61,1, 0,475975231317373
61,2, 0,475975231317373
61,3, 0,475975231317373
61,4, 0,475975231317373
61,5, 0,475975231317373
61,6, 0,307496773888515
61,7, 0,307496773888515
61,8, 0,307496773888515
61,9, 0,307496773888515
62, 0,307496773888515
62,1, 0,307496773888515
62,2, 0,307496773888515
62,3, 0,307496773888515
62,4, 0,307496773888515
62,5, 0,307496773888515
62,6, 0,279189876871843
62,7, 0,279189876871843
62,8, 0,279189876871843
62,9, 0,279189876871843
63, 0,279189876871843
63,1, 0,279189876871843
63,2, 0,279189876871843
63,3, 0,279189876871843
63,4, 0,279189876871843
63,5, 0,279189876871843
63,6, 0,267238075909248
63,7, 0,267238075909248
63,8, 0,259584729678814
63,9, 0,259584729678814
64, 0,259584729678814
64,1, 0,259584729678814
64,2, 0,259584729678814
64,3, 0,259584729678814
64,4, 0,259584729678814
64,5, 0,259584729678814
64,6, 0,27059296740752
64,7, 0,27059296740752
64,8, 0,27059296740752
64,9, 0,27059296740752
65, 0,27059296740752
65,1, 0,27059296740752
65,2, 0,27059296740752
65,3, 0,27059296740752
65,4, 0,27059296740752
65,5, 0,27059296740752
65,6, 0,271431690282088
65,7, 0,271431690282088
65,8, 0,271431690282088
65,9, 0,271431690282088
66, 0,271431690282088
66,1, 0,271431690282088
66,2, 0,271431690282088
66,3, 0,271431690282088
66,4, 0,271431690282088
66,5, 0,271431690282088
66,6, 0,249100693746714
66,7, 0,249100693746714
66,8, 0,249100693746714
66,9, 0,249100693746714
67, 0,249100693746714
67,1, 0,249100693746714
67,2, 0,249100693746714
67,3, 0,249100693746714
67,4, 0,249100693746714
67,5, 0,249100693746714
67,6, 0,25287494668227
67,7, 0,25287494668227
67,8, 0,25287494668227
67,9, 0,25287494668227
68, 0,25287494668227
68,1, 0,25287494668227
68,2, 0,25287494668227
68,3, 0,25287494668227
68,4, 0,25287494668227
68,5, 0,25287494668227
68,6, 0,251407181651776
68,7, 0,251407181651776
68,8, 0,251407181651776
68,9, 0,251407181651776
69, 0,251407181651776
69,1, 0,251407181651776
69,2, 0,251407181651776
69,3, 0,251407181651776
69,4, 0,251407181651776
