Pixels, Value
134,9, 0
135, 0
135,1, 0
135,2, 0
135,3, 0
135,4, 0
135,5, 0
135,6, 0
135,7, 0
135,8, 0
135,9, 0
136, 0
136,1, 0
136,2, 0
136,3, 0
136,4, 0
136,5, 0
136,6, 0
136,7, 0
136,8, 0
136,9, 0
137, 0
137,1, 0
137,2, 0
137,3, 0
137,4, 0
137,5, 0
137,6, 0
137,7, 0
137,8, 0
137,9, 0
138, 0
138,1, 0
138,2, 0
138,3, 0
138,4, 0
138,5, 0
138,6, 0
138,7, 0
138,8, 0
138,9, 0
139, 0
139,1, 0
139,2, 0
139,3, 0
139,4, 0
139,5, 0
139,6, 0,170365306758881
139,7, 0,170365306758881
139,8, 0,170365306758881
139,9, 0,170365306758881
140, 0,170365306758881
140,1, 0,170365306758881
140,2, 0,170365306758881
140,3, 0,170365306758881
140,4, 0,170365306758881
140,5, 0,170365306758881
140,6, 0,867418642161443
140,7, 0,867418642161443
140,8, 0,867418642161443
140,9, 0,867418642161443
141, 0,867418642161443
141,1, 0,867418642161443
141,2, 0,867418642161443
141,3, 0,867418642161443
141,4, 0,867418642161443
141,5, 0,867418642161443
141,6, 1,3539306860557
141,7, 1,3539306860557
141,8, 1,3539306860557
141,9, 1,3539306860557
142, 1,3539306860557
142,1, 1,3539306860557
142,2, 1,3539306860557
142,3, 1,3539306860557
142,4, 1,3539306860557
142,5, 1,3539306860557
142,6, 1,55385403873737
142,7, 1,55385403873737
142,8, 1,55385403873737
142,9, 1,55385403873737
143, 1,55385403873737
143,1, 1,55385403873737
143,2, 1,55385403873737
143,3, 1,55385403873737
143,4, 1,55385403873737
143,5, 1,55385403873737
143,6, 1,55634112350757
143,7, 1,55634112350757
143,8, 1,55634112350757
143,9, 1,55634112350757
144, 1,55634112350757
144,1, 1,55634112350757
144,2, 1,55634112350757
144,3, 1,55634112350757
144,4, 1,55634112350757
144,5, 1,55634112350757
144,6, 1,24488158459297
144,7, 1,24488158459297
144,8, 1,24488158459297
144,9, 1,24488158459297
145, 1,24488158459297
145,1, 1,24488158459297
145,2, 1,24488158459297
145,3, 1,24488158459297
145,4, 1,24488158459297
145,5, 1,24488158459297
145,6, 0,498851810638721
145,7, 0,498851810638721
