Pixels, Value
163,8, 0,672359578051934
163,9, 0,672359578051934
164, 0,672359578051934
164,1, 0,672359578051934
164,2, 0,672359578051934
164,3, 1,39486686588434
164,4, 1,39486686588434
164,5, 1,39486686588434
164,6, 1,39486686588434
164,7, 1,39486686588434
164,8, 1,39486686588434
164,9, 1,39486686588434
165, 1,39486686588434
165,1, 1,39486686588434
165,2, 1,39486686588434
165,3, 1,12574874562484
165,4, 1,12574874562484
165,5, 1,12574874562484
165,6, 1,12574874562484
165,7, 1,12574874562484
165,8, 1,12574874562484
165,9, 1,12574874562484
166, 1,12574874562484
166,1, 1,12574874562484
166,2, 1,12574874562484
166,3, 1,12574874562484
166,4, 0,189816607636672
166,5, 0,189816607636672
166,6, 0
166,7, 0
166,8, 0
166,9, 0
167, 0
167,1, 0
167,2, 0
167,3, 0
167,4, 0
167,5, 0
167,6, 0
167,7, 0
167,8, 0
167,9, 0
168, 0
168,1, 0
168,2, 0
168,3, 0
168,4, 0
168,5, 0
168,6, 0
168,7, 0
168,8, 0
168,9, 0
169, 0
169,1, 0
169,2, 0
169,3, 0
169,4, 0
169,5, 0
169,6, 0
169,7, 0,0362045866819528
169,8, 0,0362045866819528
169,9, 0,0362045866819528
170, 0,0362045866819528
170,1, 0,0362045866819528
170,2, 0,0362045866819528
170,3, 0,0362045866819528
170,4, 0,0362045866819528
170,5, 0,0362045866819528
170,6, 0,00831834048491258
170,7, 0,00831834048491258
170,8, 0,00831834048491258
170,9, 0,00831834048491258
171, 0,00831834048491258
171,1, 0,00831834048491258
171,2, 0,00831834048491258
171,3, 0,00831834048491258
171,4, 0,00831834048491258
171,5, 0,00831834048491258
171,6, 0,00831834048491258
171,7, 0,0951459706893334
171,8, 0,0951459706893334
171,9, 0,0951459706893334
172, 0,0951459706893334
172,1, 0,0951459706893334
172,2, 0,0951459706893334
172,3, 0,0951459706893334
172,4, 0,0951459706893334
172,5, 0,0951459706893334
172,6, 0,0951459706893334
172,7, 0,0817574036231408
172,8, 0,0556140478134155
172,9, 0,0556140478134155
173, 0,0556140478134155
173,1, 0,0556140478134155
173,2, 0,0556140478134155
173,3, 0,0556140478134155
173,4, 0,0556140478134155
173,5, 0,0556140478134155
173,6, 0,0556140478134155
173,7, 0,0556140478134155
173,8, 0,0546633803294255
173,9, 0,0546633803294255
174, 0,0546633803294255
174,1, 0,0546633803294255
174,2, 0,0546633803294255
174,3, 0,0546633803294255
174,4, 0,0546633803294255
174,5, 0,0546633803294255
174,6, 0,0546633803294255
174,7, 0,0546633803294255
174,8, 0,0659921678469731
174,9, 0,0659921678469731
175, 0,0659921678469731
175,1, 0,0659921678469731
175,2, 0,0659921678469731
175,3, 0,0659921678469731
175,4, 0,0659921678469731
175,5, 0,0659921678469731
175,6, 0,0659921678469731
175,7, 0,0659921678469731
175,8, 0,0659921678469731
175,9, 0,0184587936474727
176, 0,0184587936474727
176,1, 0,0184587936474727
176,2, 0,0184587936474727
176,3, 0,0184587936474727
176,4, 0,0184587936474727
176,5, 0,0184587936474727
176,6, 0,0184587936474727
176,7, 0,0184587936474727
176,8, 0,0184587936474727
176,9, 0,0184587936474727
177, 0
177,1, 0
177,2, 0
177,3, 0
177,4, 0
