Pixels, Value
0, 0,011708763268371
23,4, 0,0754516737552223
23,5, 0,0754516737552223
23,6, 0,0754516737552223
23,7, 0,0806435669387988
23,8, 0,0806435669387988
23,9, 0,0806435669387988
24, 0,0806435669387988
24,1, 0,0806435669387988
24,2, 0,0806435669387988
24,3, 0,0806435669387988
24,4, 0,0806435669387988
24,5, 0,0806435669387988
24,6, 0,0806435669387988
24,7, 0,086505149534404
24,8, 0,086505149534404
24,9, 0,086505149534404
25, 0,086505149534404
25,1, 0,086505149534404
25,2, 0,086505149534404
25,3, 0,086505149534404
25,4, 0,086505149534404
25,5, 0,086505149534404
25,6, 0,086505149534404
25,7, 0,0950742936238022
25,8, 0,0950742936238022
25,9, 0,0950742936238022
26, 0,0950742936238022
26,1, 0,0968169262873605
26,2, 0,0968169262873605
26,3, 0,0968169262873605
26,4, 0,0968169262873605
26,5, 0,0968169262873605
26,6, 0,0968169262873605
26,7, 0,114682511569543
26,8, 0,114682511569543
26,9, 0,114682511569543
27, 0,114682511569543
27,1, 0,114682511569543
27,2, 0,114682511569543
27,3, 0,114682511569543
27,4, 0,114682511569543
27,5, 0,114682511569543
27,6, 0,114682511569543
27,7, 0,142802265913324
27,8, 0,142802265913324
27,9, 0,142802265913324
28, 0,142802265913324
28,1, 0,142802265913324
28,2, 0,142802265913324
28,3, 0,142802265913324
28,4, 0,142802265913324
28,5, 0,142802265913324
28,6, 0,142802265913324
28,7, 0,175422621144395
28,8, 0,175422621144395
28,9, 0,175422621144395
29, 0,175422621144395
29,1, 0,175422621144395
29,2, 0,175422621144395
29,3, 0,175422621144395
29,4, 0,175422621144395
29,5, 0,175422621144395
29,6, 0,175422621144395
29,7, 0,207632521574545
29,8, 0,207632521574545
29,9, 0,207632521574545
30, 0,207632521574545
30,1, 0,207632521574545
30,2, 0,207632521574545
30,3, 0,207632521574545
30,4, 0,207632521574545
30,5, 0,207632521574545
30,6, 0,207632521574545
30,7, 0,227795213549599
30,8, 0,227795213549599
30,9, 0,227795213549599
31, 0,227795213549599
31,1, 0,227795213549599
31,2, 0,227795213549599
31,3, 0,227795213549599
31,4, 0,227795213549599
31,5, 0,227795213549599
31,6, 0,227795213549599
31,7, 0,241397829671342
31,8, 0,241397829671342
31,9, 0,241397829671342
32, 0,241397829671342
32,1, 0,241397829671342
32,2, 0,241397829671342
32,3, 0,241397829671342
32,4, 0,241397829671342
32,5, 0,241397829671342
32,6, 0,241397829671342
32,7, 0,241397829671342
32,8, 0,257693605364037
32,9, 0,257693605364037
33, 0,264332891792966
33,1, 0,264332891792966
33,2, 0,264332891792966
33,3, 0,264332891792966
33,4, 0,264332891792966
33,5, 0,264332891792966
33,6, 0,264332891792966
33,7, 0,264332891792966
33,8, 0,292251019216997
33,9, 0,292251019216997
34, 0,292251019216997
34,1, 0,292251019216997
34,2, 0,292251019216997
34,3, 0,292251019216997
34,4, 0,292251019216997
34,5, 0,292251019216997
34,6, 0,292251019216997
34,7, 0,292251019216997
34,8, 0,312341701577855
34,9, 0,312341701577855
35, 0,312341701577855
35,1, 0,312341701577855
35,2, 0,312341701577855
35,3, 0,312341701577855
35,4, 0,312341701577855
35,5, 0,312341701577855
35,6, 0,312341701577855
35,7, 0,312341701577855
35,8, 0,315841368827811
35,9, 0,315841368827811
36, 0,315841368827811
36,1, 0,315841368827811
36,2, 0,315841368827811
36,3, 0,315841368827811
36,4, 0,315841368827811
36,5, 0,315841368827811
36,6, 0,315841368827811
36,7, 0,315841368827811
36,8, 0,312816965031553
36,9, 0,312816965031553
37, 0,312816965031553
37,1, 0,312816965031553
37,2, 0,312816965031553
37,3, 0,312816965031553
37,4, 0,312816965031553
37,5, 0,312816965031553
37,6, 0,312816965031553
37,7, 0,312816965031553
37,8, 0,311888041008416
37,9, 0,311888041008416
38, 0,311888041008416
38,1, 0,311888041008416
38,2, 0,311888041008416
38,3, 0,311888041008416
38,4, 0,311888041008416
38,5, 0,311888041008416
38,6, 0,311888041008416
38,7, 0,311888041008416
38,8, 0,307365837236869
38,9, 0,307365837236869
39, 0,307365837236869
39,1, 0,307365837236869
39,2, 0,307365837236869
39,3, 0,307365837236869
39,4, 0,307365837236869
39,5, 0,307365837236869
39,6, 0,307365837236869
39,7, 0,307365837236869
39,8, 0,301036192148985
39,9, 0,301036192148985
40, 0,302181145014712
40,1, 0,302181145014712
40,2, 0,302181145014712
40,3, 0,302181145014712
40,4, 0,302181145014712
40,5, 0,302181145014712
40,6, 0,302181145014712
40,7, 0,302181145014712
40,8, 0,305666410341828
40,9, 0,305666410341828
41, 0,305666410341828
41,1, 0,305666410341828
41,2, 0,305666410341828
41,3, 0,305666410341828
41,4, 0,305666410341828
41,5, 0,305666410341828
41,6, 0,305666410341828
41,7, 0,305666410341828
41,8, 0,31117514582787
41,9, 0,31117514582787
42, 0,31117514582787
42,1, 0,31117514582787
42,2, 0,31117514582787
42,3, 0,31117514582787
42,4, 0,31117514582787
42,5, 0,31117514582787
42,6, 0,31117514582787
42,7, 0,31117514582787
42,8, 0,31117514582787
42,9, 0,311031126599477
43, 0,311031126599477
43,1, 0,311031126599477
43,2, 0,311031126599477
43,3, 0,311031126599477
43,4, 0,311031126599477
43,5, 0,311031126599477
43,6, 0,311031126599477
43,7, 0,311031126599477
43,8, 0,311031126599477
43,9, 0,30755306223378
44, 0,30755306223378
44,1, 0,30755306223378
44,2, 0,30755306223378
44,3, 0,30755306223378
44,4, 0,30755306223378
44,5, 0,30755306223378
44,6, 0,30755306223378
44,7, 0,30755306223378
44,8, 0,30755306223378
44,9, 0,301518656564103
45, 0,301518656564103
45,1, 0,301518656564103
45,2, 0,301518656564103
45,3, 0,301518656564103
45,4, 0,301518656564103
45,5, 0,301518656564103
45,6, 0,301518656564103
45,7, 0,301518656564103
45,8, 0,301518656564103
45,9, 0,297392505670636
46, 0,297392505670636
46,1, 0,297392505670636
46,2, 0,297392505670636
46,3, 0,297392505670636
46,4, 0,297392505670636
46,5, 0,297392505670636
46,6, 0,297392505670636
46,7, 0,297392505670636
46,8, 0,297392505670636
46,9, 0,291566927882129
47, 0,291566927882129
47,1, 0,291566927882129
47,2, 0,291566927882129
47,3, 0,291566927882129
47,4, 0,291566927882129
47,5, 0,291566927882129
47,6, 0,291566927882129
47,7, 0,291566927882129
47,8, 0,291566927882129
47,9, 0,294915374942272
48, 0,294915374942272
48,1, 0,294915374942272
48,2, 0,294915374942272
48,3, 0,294915374942272
48,4, 0,294915374942272
48,5, 0,294915374942272
48,6, 0,294915374942272
48,7, 0,294915374942272
48,8, 0,294915374942272
48,9, 0,300460115235412
49, 0,300460115235412
49,1, 0,300460115235412
49,2, 0,300460115235412
49,3, 0,300460115235412
49,4, 0,300460115235412
49,5, 0,300460115235412
49,6, 0,300460115235412
49,7, 0,300460115235412
49,8, 0,300460115235412
49,9, 0,301468249834165
50, 0,301468249834165
50,1, 0,301468249834165
50,2, 0,301468249834165
50,3, 0,301468249834165
50,4, 0,301468249834165
50,5, 0,301468249834165
50,6, 0,301468249834165
50,7, 0,301468249834165
50,8, 0,301468249834165
50,9, 0,298933511414444
51, 0,298933511414444
51,1, 0,298933511414444
51,2, 0,298933511414444
51,3, 0,298933511414444
51,4, 0,298933511414444
51,5, 0,298933511414444
51,6, 0,298933511414444
51,7, 0,298933511414444
51,8, 0,298933511414444
51,9, 0,298933511414444
52, 0,296405973956142
52,1, 0,296405973956142
52,2, 0,296405973956142
52,3, 0,296405973956142
52,4, 0,296405973956142
52,5, 0,296405973956142
52,6, 0,296405973956142
52,7, 0,296405973956142
52,8, 0,296405973956142
52,9, 0,296405973956142
53, 0,291869368261755
53,1, 0,291869368261755
53,2, 0,291869368261755
53,3, 0,291869368261755
53,4, 0,291869368261755
53,5, 0,291869368261755
53,6, 0,291869368261755
53,7, 0,291869368261755
53,8, 0,291869368261755
53,9, 0,292070995181506
54, 0,290025922138322
54,1, 0,290025922138322
54,2, 0,290025922138322
54,3, 0,290025922138322
54,4, 0,290025922138322
54,5, 0,290025922138322
54,6, 0,290025922138322
54,7, 0,290025922138322
54,8, 0,290025922138322
54,9, 0,290025922138322
55, 0,291746951917621
55,1, 0,291746951917621
55,2, 0,291746951917621
55,3, 0,291746951917621
55,4, 0,291746951917621
55,5, 0,291746951917621
55,6, 0,291746951917621
55,7, 0,291746951917621
55,8, 0,291746951917621
55,9, 0,291746951917621
56, 0,294936977826531
56,1, 0,294936977826531
56,2, 0,294936977826531
56,3, 0,294936977826531
56,4, 0,294936977826531
56,5, 0,294936977826531
56,6, 0,294936977826531
56,7, 0,294936977826531
56,8, 0,294936977826531
56,9, 0,294936977826531
57, 0,295628270122819
57,1, 0,295628270122819
57,2, 0,295628270122819
57,3, 0,295628270122819
57,4, 0,295628270122819
57,5, 0,295628270122819
57,6, 0,295628270122819
57,7, 0,295628270122819
57,8, 0,295628270122819
57,9, 0,295628270122819
58, 0,290573195206216
58,1, 0,290573195206216
58,2, 0,290573195206216
58,3, 0,290573195206216
58,4, 0,290573195206216
58,5, 0,290573195206216
58,6, 0,290573195206216
58,7, 0,290573195206216
58,8, 0,290573195206216
58,9, 0,290573195206216
59, 0,28643264238991
59,1, 0,28643264238991
59,2, 0,28643264238991
59,3, 0,28643264238991
59,4, 0,28643264238991
59,5, 0,28643264238991
59,6, 0,28643264238991
59,7, 0,28643264238991
59,8, 0,28643264238991
59,9, 0,28643264238991
60, 0,28685749911367
60,1, 0,28685749911367
60,2, 0,28685749911367
60,3, 0,28685749911367
60,4, 0,28685749911367
60,5, 0,28685749911367
60,6, 0,28685749911367
60,7, 0,28685749911367
60,8, 0,28685749911367
60,9, 0,28835529908896
61, 0,292704679786436
61,1, 0,292704679786436
61,2, 0,292704679786436
61,3, 0,292704679786436
61,4, 0,292704679786436
61,5, 0,292704679786436
61,6, 0,292704679786436
61,7, 0,292704679786436
61,8, 0,292704679786436
61,9, 0,292704679786436
62, 0,292704679786436
62,1, 0,295145805707701
62,2, 0,295145805707701
62,3, 0,295145805707701
62,4, 0,295145805707701
62,5, 0,295145805707701
62,6, 0,295145805707701
62,7, 0,295145805707701
62,8, 0,295145805707701
62,9, 0,295145805707701
63, 0,295145805707701
63,1, 0,294245685530244
63,2, 0,294245685530244
63,3, 0,294245685530244
63,4, 0,294245685530244
63,5, 0,294245685530244
63,6, 0,294245685530244
63,7, 0,294245685530244
63,8, 0,294245685530244
63,9, 0,294245685530244
64, 0,294245685530244
64,1, 0,29325195285433
64,2, 0,29325195285433
64,3, 0,29325195285433
64,4, 0,29325195285433
64,5, 0,29325195285433
