Pixels, Value
16,6, 0
16,7, 0
16,8, 0
16,9, 0
17, 0
17,1, 0
17,2, 0
17,3, 0
17,4, 0
17,5, 0
17,6, 0
17,7, 0
17,8, 0
17,9, 0
18, 0
18,1, 0
18,2, 0
18,3, 0
18,4, 0
18,5, 0
18,6, 0
18,7, 0
18,8, 0
18,9, 0
19, 0
19,1, 0
19,2, 0
19,3, 0
19,4, 0
19,5, 0
19,6, 0
19,7, 0
19,8, 0
19,9, 0
20, 0
20,1, 0
20,2, 0
20,3, 0,006161790699201
20,4, 0,006161790699201
20,5, 0,006161790699201
20,6, 0,006161790699201
20,7, 0,006161790699201
20,8, 0,006161790699201
20,9, 0,006161790699201
21, 0,0119637688028282
21,1, 0,0119637688028282
21,2, 0,0119637688028282
21,3, 0,0119637688028282
21,4, 0,0119637688028282
21,5, 0,0119637688028282
21,6, 0,0176645496139503
21,7, 0,0176645496139503
21,8, 0,0176645496139503
21,9, 0,0176645496139503
22, 0,0176645496139503
22,1, 0,0176645496139503
22,2, 0,0176645496139503
22,3, 0,0176645496139503
22,4, 0,0176645496139503
22,5, 0,0176645496139503
22,6, 0,0176645496139503
22,7, 0,0260639248918758
22,8, 0,0264799582055079
22,9, 0,0264799582055079
23, 0,0264799582055079
23,1, 0,0264799582055079
23,2, 0,0264799582055079
23,3, 0,0264799582055079
23,4, 0,0264799582055079
23,5, 0,0264799582055079
23,6, 0,0264799582055079
23,7, 0,0264799582055079
23,8, 0,0264799582055079
23,9, 0,0264799582055079
24, 0,0264799582055079
24,1, 0,0230392502603337
24,2, 0,0230392502603337
24,3, 0,0193399270120907
24,4, 0,0193399270120907
24,5, 0,0193399270120907
24,6, 0,0193399270120907
24,7, 0,0193399270120907
24,8, 0,0193399270120907
24,9, 0,0193399270120907
25, 0,0193399270120907
25,1, 0,0193399270120907
25,2, 0,0193399270120907
25,3, 0,0193399270120907
25,4, 0,0191600207143038
25,5, 0,0191600207143038
25,6, 0,0191600207143038
25,7, 0,0191600207143038
25,8, 0,0191600207143038
25,9, 0,0148197812801951
26, 0,0148197812801951
26,1, 0,0148197812801951
26,2, 0,0148197812801951
26,3, 0,0148197812801951
26,4, 0,0148197812801951
26,5, 0,0148197812801951
26,6, 0,0105470067077565
26,7, 0,0105470067077565
26,8, 0,0105470067077565
26,9, 0,0105470067077565
27, 0,0105470067077565
27,1, 0,0105470067077565
27,2, 0,0105470067077565
27,3, 0,0105470067077565
27,4, 0,0105470067077565
27,5, 0,0105470067077565
27,6, 0,00951254549548183
27,7, 0,00951254549548183
27,8, 0,00951254549548183
27,9, 0,0141001560890475
28, 0,0141001560890475
28,1, 0,0141001560890475
28,2, 0,0141001560890475
28,3, 0,0141001560890475
28,4, 0,0141001560890475
28,5, 0,0141001560890475
28,6, 0,0141001560890475
28,7, 0,0141001560890475
28,8, 0,0141001560890475
28,9, 0,0141001560890475
29, 0,0141001560890475
29,1, 0,0141001560890475
29,2, 0,00926517433602486
29,3, 0,00926517433602486
29,4, 0,00926517433602486
29,5, 0,00926517433602486
29,6, 0,00926517433602486
29,7, 0,00926517433602486
29,8, 0,00926517433602486
29,9, 0,00926517433602486
30, 0,00926517433602486
30,1, 0,00926517433602486
30,2, 0,00926517433602486
30,3, 0,00926517433602486
30,4, 0,00898407074573284
30,5, 0,00898407074573284
30,6, 0,00898407074573284
30,7, 0,00898407074573284
30,8, 0,0205767828093756
30,9, 0,0205767828093756
31, 0,0205767828093756
31,1, 0,0205767828093756
31,2, 0,0205767828093756
31,3, 0,0205767828093756
31,4, 0,0205767828093756
31,5, 0,0205767828093756
31,6, 0,0205767828093756
31,7, 0,0215550233035918
31,8, 0,0215550233035918
31,9, 0,0215550233035918
32, 0,0215550233035918
32,1, 0,0215550233035918
32,2, 0,0215550233035918
32,3, 0,0215550233035918
32,4, 0,0215550233035918
32,5, 0,0301230607356925
32,6, 0,0301230607356925
32,7, 0,0301230607356925
32,8, 0,0301230607356925
32,9, 0,0301230607356925
33, 0,0213301404313582
33,1, 0,0213301404313582
33,2, 0,0213301404313582
33,3, 0,0213301404313582
33,4, 0,0213301404313582
33,5, 0,0213301404313582
33,6, 0,0213301404313582
33,7, 0,0213301404313582
33,8, 0,0213301404313582
33,9, 0,0213301404313582
34, 0,0213301404313582
34,1, 0,0169336802791911
34,2, 0,0210940134155129
34,3, 0,0210940134155129
34,4, 0,0210940134155129
34,5, 0,0210940134155129
34,6, 0,0210940134155129
34,7, 0,0210940134155129
34,8, 0,0210940134155129
34,9, 0,0210940134155129
35, 0,0210940134155129
35,1, 0,0210940134155129
35,2, 0,0210940134155129
35,3, 0,0210940134155129
35,4, 0,0210940134155129
35,5, 0,0114352940530792
35,6, 0,0114352940530792
35,7, 0
35,8, 0
35,9, 0
36, 0
36,1, 0
36,2, 0
36,3, 0
36,4, 0
36,5, 0
36,6, 0
36,7, 0
36,8, 0
36,9, 0
37, 0
37,1, 0
37,2, 0
37,3, 0
37,4, 0
37,5, 0
37,6, 0
37,7, 0
37,8, 0
37,9, 0
38, 0
38,1, 0
38,2, 0
38,3, 0
38,4, 0
38,5, 0
38,6, 0
38,7, 0
38,8, 0
38,9, 0
39, 0
39,1, 0
39,2, 0
39,3, 0
39,4, 0
39,5, 0
39,6, 0
39,7, 0
39,8, 0
39,9, 0
40, 0
40,1, 0
40,2, 0
40,3, 0
40,4, 0
40,5, 0
40,6, 0
40,7, 0
40,8, 0
40,9, 0
41, 0
41,1, 0
41,2, 0
41,3, 0
41,4, 0
41,5, 0
41,6, 0
41,7, 0
41,8, 0,0248383132382026
41,9, 0,0248383132382026
42, 0,0248383132382026
42,1, 0,0248383132382026
42,2, 0,0248383132382026
42,3, 0,0255017177112917
42,4, 0,0255017177112917
42,5, 0,0255017177112917
42,6, 0,0255017177112917
42,7, 0,0255017177112917
42,8, 0,0255017177112917
42,9, 0,0255017177112917
43, 0,0255017177112917
43,1, 0,0244335240681821
43,2, 0,0244335240681821
43,3, 0,0244335240681821
43,4, 0,0244335240681821
43,5, 0,0244335240681821
43,6, 0,0244335240681821
43,7, 0,0244335240681821
43,8, 0,0244335240681821
43,9, 0,014190109237941
44, 0,014190109237941
44,1, 0,014190109237941
44,2, 0,014190109237941
44,3, 0,0220497656225058
44,4, 0,0220497656225058
44,5, 0,0220497656225058
44,6, 0,0220497656225058
44,7, 0,0220497656225058
44,8, 0,0220497656225058
44,9, 0,0220497656225058
45, 0,0220497656225058
45,1, 0,0220497656225058
45,2, 0,0220497656225058
45,3, 0,0220497656225058
45,4, 0,0220497656225058
45,5, 0,0207791773943859
45,6, 0,0424916187085412
45,7, 0,0424916187085412
45,8, 0,0424916187085412
45,9, 0,0424916187085412
46, 0,0424916187085412
46,1, 0,0424916187085412
46,2, 0,0424916187085412
46,3, 0,0424916187085412
46,4, 0,0424916187085412
46,5, 0,0424916187085412
46,6, 0,0424916187085412
46,7, 0,0424916187085412
46,8, 0,0424916187085412
46,9, 0,0551187919844586
47, 0,0551187919844586
47,1, 0,0551187919844586
47,2, 0,0357563766851445
47,3, 0,0357563766851445
47,4, 0,0357563766851445
47,5, 0,0357563766851445
47,6, 0,0357563766851445
47,7, 0,0357563766851445
47,8, 0,0357563766851445
47,9, 0,0357563766851445
48, 0,0357563766851445
48,1, 0,0371731387802162
48,2, 0,0371731387802162
48,3, 0,0371731387802162
48,4, 0,0371731387802162
48,5, 0,0371731387802162
48,6, 0,0371731387802162
48,7, 0,0371731387802162
48,8, 0,000550963036972352
48,9, 0,000550963036972352
49, 0,000550963036972352
49,1, 0,000550963036972352
49,2, 0,000550963036972352
49,3, 0,000550963036972352
49,4, 0,0148647578546418
49,5, 0,0148647578546418
49,6, 0,0148647578546418
49,7, 0,0148647578546418
49,8, 0,0148647578546418
49,9, 0,0148647578546418
50, 0,0148647578546418
50,1, 0,0148647578546418
50,2, 0,0148647578546418
50,3, 0,0148647578546418
50,4, 0
50,5, 0
50,6, 0
50,7, 0,0198796459054514
50,8, 0,0198796459054514
50,9, 0,0198796459054514
51, 0,0198796459054514
51,1, 0,0198796459054514
51,2, 0,0198796459054514
51,3, 0,0198796459054514
51,4, 0,0198796459054514
51,5, 0,0198796459054514
51,6, 0,0198796459054514
51,7, 0,0198796459054514
51,8, 0,0198796459054514
51,9, 0,0114915147711376
52, 0,0114915147711376
52,1, 0,0113228526169624
52,2, 0,0113228526169624
52,3, 0,0113228526169624
52,4, 0,0113228526169624
52,5, 0,0113228526169624
52,6, 0,0113228526169624
52,7, 0,0113228526169624
52,8, 0,0113228526169624
52,9, 0,0113228526169624
53, 0,0113228526169624
53,1, 0,0113228526169624
53,2, 0
53,3, 0
53,4, 0
53,5, 0
53,6, 0
53,7, 0
53,8, 0
53,9, 0
54, 0
54,1, 0
54,2, 0
54,3, 0
54,4, 0
54,5, 0
54,6, 0
54,7, 0
54,8, 0
54,9, 0
55, 0
55,1, 0
55,2, 0
55,3, 0,0208578863996676
55,4, 0,0208578863996676
55,5, 0,0208578863996676
55,6, 0,0208578863996676
55,7, 0,039152108055872
55,8, 0,039152108055872
55,9, 0,039152108055872
56, 0,039152108055872
56,1, 0,039152108055872
56,2, 0,039152108055872
56,3, 0,039152108055872
56,4, 0,039152108055872
56,5, 0,039152108055872
56,6, 0,039152108055872
56,7, 0,039152108055872
56,8, 0,039152108055872
56,9, 0,039152108055872
57, 0,0586269647913029
57,1, 0,0586269647913029
57,2, 0,0586269647913029
57,3, 0,0586269647913029
57,4, 0,0586269647913029
57,5, 0,0586269647913029
57,6, 0,0586269647913029
57,7, 0,0586269647913029
57,8, 0,0586269647913029
57,9, 0,0586269647913029
58, 0,0586269647913029
58,1, 0,0586269647913029
58,2, 0,0340247785689457
58,3, 0,0340247785689457
58,4, 0,0340247785689457
58,5, 0,0340247785689457
58,6, 0,0361274334243299
58,7, 0,0361274334243299
58,8, 0,0361274334243299
58,9, 0,0361274334243299
59, 0,0361274334243299
59,1, 0,0361274334243299
59,2, 0,0361274334243299
59,3, 0,0361274334243299
59,4, 0,0361274334243299
59,5, 0,0245909420787456
59,6, 0,0245909420787456
59,7, 0,0245909420787456
59,8, 0,0245909420787456
59,9, 0,0245909420787456
60, 0,0245909420787456
60,1, 0,0245909420787456
60,2, 0,0143925038229512
60,3, 0,0143925038229512
60,4, 0,0143925038229512
60,5, 0,0143925038229512
60,6, 0,0143925038229512
60,7, 0,0143925038229512
60,8, 0
60,9, 0
61, 0
61,1, 0
61,2, 0
61,3, 0
61,4, 0
61,5, 0
61,6, 0
61,7, 0
61,8, 0
61,9, 0,00643165014588133
62, 0
62,1, 0
62,2, 0
62,3, 0
62,4, 0
62,5, 0
62,6, 0
62,7, 0
62,8, 0
62,9, 0
63, 0
63,1, 0
63,2, 0
63,3, 0
63,4, 0
63,5, 0
63,6, 0
63,7, 0
63,8, 0
63,9, 0
64, 0
64,1, 0
64,2, 0
64,3, 0
64,4, 0
64,5, 0
64,6, 0,0111879228936223
64,7, 0,0111879228936223
64,8, 0,0111879228936223
64,9, 0,0111879228936223
65, 0,0111879228936223
65,1, 0,040456428714827
65,2, 0,040456428714827
65,3, 0,040456428714827
65,4, 0,040456428714827
65,5, 0,040456428714827
65,6, 0,040456428714827
65,7, 0,040456428714827
65,8, 0,058975533243265
65,9, 0,058975533243265
66, 0,058975533243265
66,1, 0,058975533243265
66,2, 0,058975533243265
66,3, 0,058975533243265
66,4, 0,058975533243265
66,5, 0,058975533243265
66,6, 0,058975533243265
66,7, 0,058975533243265
66,8, 0,0551187919844586
66,9, 0,0551187919844586
67, 0,0551187919844586
67,1, 0,0555235811544791
67,2, 0,0555235811544791
67,3, 0,0555235811544791
67,4, 0,0555235811544791
67,5, 0,0555235811544791
67,6, 0,0555235811544791
67,7, 0,0555235811544791
67,8, 0,0555235811544791
67,9, 0,0555235811544791
68, 0,0555235811544791
68,1, 0,0555235811544791
68,2, 0,0555235811544791
68,3, 0,0555235811544791
68,4, 0,0280541383111432
68,5, 0,0280541383111432
68,6, 0,0280541383111432
68,7, 0,0280541383111432
68,8, 0,0280541383111432
68,9, 0,0280541383111432
69, 0,0280541383111432
69,1, 0,0280541383111432
69,2, 0,0280541383111432
69,3, 0,0280541383111432
69,4, 0,0280541383111432
69,5, 0,0280541383111432
69,6, 0,0189014054112352
69,7, 0,0189014054112352
69,8, 0,0189014054112352
69,9, 0,0189014054112352
70, 0,0172035397258714
70,1, 0,0172035397258714
70,2, 0,0172035397258714
70,3, 0,0172035397258714
70,4, 0,0172035397258714
70,5, 0,0172035397258714
70,6, 0,0172035397258714
70,7, 0,0172035397258714
70,8, 0,0172035397258714
70,9, 0,035598958674581
71, 0,035598958674581
71,1, 0,035598958674581
71,2, 0,035598958674581
71,3, 0,035598958674581
71,4, 0,035598958674581
71,5, 0,035598958674581
71,6, 0,035598958674581
71,7, 0,024399791637347
71,8, 0,024399791637347
71,9, 0,024399791637347
72, 0,024399791637347
72,1, 0,024399791637347
72,2, 0,0477988544932545
72,3, 0,0477988544932545
72,4, 0,0477988544932545
72,5, 0,0477988544932545
72,6, 0,0477988544932545
72,7, 0,0477988544932545
72,8, 0,0477988544932545
72,9, 0,0477988544932545
73, 0,0477988544932545
73,1, 0,0477988544932545
73,2, 0,0477988544932545
73,3, 0,023061738547557
73,4, 0,0354302965204057
73,5, 0,0354302965204057
73,6, 0,0354302965204057
73,7, 0,0354302965204057
73,8, 0,0354302965204057
73,9, 0,0354302965204057
74, 0,0354302965204057
74,1, 0,0354302965204057
74,2, 0,0354302965204057
74,3, 0,0354302965204057
74,4, 0,0354302965204057
74,5, 0,0354302965204057
74,6, 0,0354302965204057
74,7, 0,0204980738040938
74,8, 0,0204980738040938
74,9, 0
75, 0
75,1, 0
75,2, 0
75,3, 0
75,4, 0
75,5, 0
75,6, 0
75,7, 0
75,8, 0
75,9, 0
76, 0,00114690264839143
76,1, 0,00114690264839143
76,2, 0,00114690264839143
76,3, 0,00114690264839143
76,4, 0,00114690264839143
76,5, 0,00114690264839143
76,6, 0
76,7, 0
76,8, 0
76,9, 0
77, 0
77,1, 0
77,2, 0,0138865173604256
77,3, 0,0138865173604256
77,4, 0,0138865173604256
77,5, 0,0138865173604256
77,6, 0,0138865173604256
77,7, 0,0138865173604256
77,8, 0,0138865173604256
77,9, 0,0138865173604256
78, 0,0138865173604256
78,1, 0,0138865173604256
78,2, 0,00364310253018453
78,3, 0,00364310253018453
78,4, 0,00364310253018453
78,5, 0,0346544506111998
78,6, 0,0346544506111998
78,7, 0,0346544506111998
78,8, 0,0346544506111998
78,9, 0,0346544506111998
79, 0,0346544506111998
79,1, 0,0346544506111998
79,2, 0,0346544506111998
79,3, 0,0346544506111998
79,4, 0,0346544506111998
79,5, 0,0346544506111998
79,6, 0,0346544506111998
79,7, 0,0346544506111998
79,8, 0,0544666316549811
79,9, 0,0544666316549811
80, 0,0544666316549811
80,1, 0,0544666316549811
80,2, 0,0544666316549811
80,3, 0,0544666316549811
80,4, 0,0544666316549811
80,5, 0,0544666316549811
80,6, 0,0544666316549811
80,7, 0,0544666316549811
80,8, 0,0544666316549811
80,9, 0,0544666316549811
81, 0,046056012233444
81,1, 0,046056012233444
81,2, 0,046056012233444
81,3, 0,046056012233444
81,4, 0,046056012233444
81,5, 0,0294933886934384
81,6, 0,0294933886934384
81,7, 0,0294933886934384
81,8, 0,0294933886934384
81,9, 0,0294933886934384
82, 0,0294933886934384
82,1, 0,0294933886934384
82,2, 0,0294933886934384
82,3, 0,00294596562626033
82,4, 0,00294596562626033
82,5, 0,00294596562626033
82,6, 0,00294596562626033
82,7, 0,00294596562626033
82,8, 0,00294596562626033
82,9, 0,00294596562626033
83, 0,00294596562626033
83,1, 0
83,2, 0
83,3, 0
83,4, 0
83,5, 0
83,6, 0
83,7, 0
83,8, 0
83,9, 0
84, 0
84,1, 0
84,2, 0
84,3, 0
84,4, 0
84,5, 0
84,6, 0
84,7, 0,0122448723931202
84,8, 0,0212514314260764
84,9, 0,0212514314260764
85, 0,0212514314260764
85,1, 0,0212514314260764
85,2, 0,0212514314260764
85,3, 0,0212514314260764
85,4, 0,0212514314260764
85,5, 0,0212514314260764
