Pixels, Value
15,7, 0,000282045562871035
15,8, 0,000282045562871035
15,9, 0,000282045562871035
16, 0,00155125059579069
16,1, 0,00155125059579069
16,2, 0,00155125059579069
16,3, 0,00155125059579069
16,4, 0,00155125059579069
16,5, 0,00155125059579069
16,6, 0,00155125059579069
16,7, 0,00155125059579069
16,8, 0,00155125059579069
16,9, 0,00155125059579069
17, 0,00155125059579069
17,1, 0,00155125059579069
17,2, 0,00155125059579069
17,3, 0,0170839026653313
17,4, 0,0170839026653313
17,5, 0,0170839026653313
17,6, 0,0170839026653313
17,7, 0,0170839026653313
17,8, 0,0170839026653313
17,9, 0,0170839026653313
18, 0,0170839026653313
18,1, 0,0170839026653313
18,2, 0,0170839026653313
18,3, 0,0170839026653313
18,4, 0,0170839026653313
18,5, 0,0105464894402134
18,6, 0,0105464894402134
18,7, 0,0105464894402134
18,8, 0,0212340016618622
18,9, 0,0212340016618622
19, 0,0212340016618622
19,1, 0,0212340016618622
19,2, 0,0212340016618622
19,3, 0,0212340016618622
19,4, 0,0212340016618622
19,5, 0,0212340016618622
19,6, 0,0212340016618622
19,7, 0,0212340016618622
19,8, 0,0118962789196676
19,9, 0,0118962789196676
20, 0,0118962789196676
20,1, 0,0118962789196676
20,2, 0,0118962789196676
20,3, 0,0118962789196676
20,4, 0,00699070073687495
20,5, 0,00699070073687495
20,6, 0,00699070073687495
20,7, 0,00699070073687495
20,8, 0,00699070073687495
20,9, 0,00699070073687495
21, 0,00699070073687495
21,1, 0,00310250119158139
21,2, 0,00310250119158139
21,3, 0,00310250119158139
21,4, 0,00310250119158139
21,5, 0,00310250119158139
21,6, 0,00310250119158139
21,7, 0,00310250119158139
21,8, 0,00310250119158139
21,9, 0,00310250119158139
22, 0,00716194268576093
22,1, 0,00716194268576093
22,2, 0,00716194268576093
22,3, 0,00716194268576093
22,4, 0,00228658367041875
22,5, 0,00228658367041875
22,6, 0,00228658367041875
22,7, 0,00228658367041875
22,8, 0,00228658367041875
22,9, 0,00228658367041875
23, 0,00228658367041875
23,1, 0,00228658367041875
23,2, 0,00228658367041875
23,3, 0,00228658367041875
23,4, 0,00228658367041875
23,5, 0,00228658367041875
23,6, 0,015905355134763
23,7, 0,0163687157023369
23,8, 0,0163687157023369
23,9, 0,0163687157023369
24, 0,0163687157023369
24,1, 0,0163687157023369
24,2, 0,0163687157023369
24,3, 0,0163687157023369
24,4, 0,0163687157023369
24,5, 0,0163687157023369
24,6, 0,0163687157023369
24,7, 0,0163687157023369
24,8, 0,0163687157023369
24,9, 0,0163687157023369
25, 0,0273483465426736
25,1, 0,0310250119158139
25,2, 0,0310250119158139
25,3, 0,0310250119158139
25,4, 0,0310250119158139
25,5, 0,0310250119158139
25,6, 0,0310250119158139
25,7, 0,0310250119158139
25,8, 0,0310250119158139
25,9, 0,0310250119158139
26, 0,0310250119158139
26,1, 0,0310250119158139
26,2, 0,0310250119158139
26,3, 0,0449459750546628
26,4, 0,0449459750546628
26,5, 0,0449459750546628
26,6, 0,0449459750546628
26,7, 0,0294133229851222
26,8, 0,0294133229851222
26,9, 0,0294133229851222
27, 0,0294133229851222
27,1, 0,0294133229851222
27,2, 0,0294133229851222
27,3, 0,0294133229851222
27,4, 0,0294133229851222
27,5, 0,0294133229851222
27,6, 0,0286578437988605
27,7, 0,0286578437988605
27,8, 0,0286578437988605
27,9, 0,0286578437988605
28, 0,0286578437988605
28,1, 0,0286578437988605
28,2, 0,0286578437988605
28,3, 0,00770588769986936
28,4, 0,00770588769986936
28,5, 0,00770588769986936
28,6, 0,00770588769986936
28,7, 0,00770588769986936
28,8, 0,00770588769986936
28,9, 0
29, 0
29,1, 0
29,2, 0
29,3, 0
29,4, 0
29,5, 0
29,6, 0
29,7, 0
29,8, 0
29,9, 0
30, 0
30,1, 0
30,2, 0
30,3, 0
30,4, 0
30,5, 0
30,6, 0
30,7, 0
30,8, 0
30,9, 0
31, 0
31,1, 0
31,2, 0
31,3, 0
31,4, 0,00900531190023948
31,5, 0,011362406961376
31,6, 0,011362406961376
31,7, 0,011362406961376
31,8, 0,011362406961376
31,9, 0,011362406961376
32, 0,011362406961376
32,1, 0,011362406961376
32,2, 0,011362406961376
32,3, 0,011362406961376
32,4, 0,011362406961376
32,5, 0,011362406961376
32,6, 0,011362406961376
32,7, 0,011362406961376
32,8, 0,00909596940259089
32,9, 0,00909596940259089
33, 0,0122992011523405
33,1, 0,0122992011523405
33,2, 0,0122992011523405
33,3, 0,0122992011523405
33,4, 0,0122992011523405
33,5, 0,0122992011523405
33,6, 0,0122992011523405
33,7, 0,0122992011523405
33,8, 0,0122992011523405
33,9, 0,0122992011523405
34, 0,0122992011523405
34,1, 0,0111307266775891
34,2, 0,0111307266775891
34,3, 0,0111307266775891
34,4, 0,0111307266775891
34,5, 0,0111307266775891
34,6, 0,00977086414231801
34,7, 0,00977086414231801
34,8, 0,00977086414231801
34,9, 0,00977086414231801
35, 0,00977086414231801
35,1, 0,00977086414231801
35,2, 0,00977086414231801
35,3, 0,00977086414231801
35,4, 0,0160262318045649
35,5, 0,0160262318045649
35,6, 0,0160262318045649
35,7, 0,0160262318045649
35,8, 0,0160262318045649
35,9, 0,0160262318045649
36, 0,0160262318045649
36,1, 0,0228255444809202
36,2, 0,0228255444809202
36,3, 0,0228255444809202
36,4, 0,0228255444809202
36,5, 0,0228255444809202
36,6, 0,0228255444809202
36,7, 0,0250113975931707
36,8, 0,0250113975931707
36,9, 0,0250113975931707
37, 0,0250113975931707
37,1, 0,0250113975931707
37,2, 0,0250113975931707
37,3, 0,0250113975931707
37,4, 0,0250113975931707
37,5, 0,0250113975931707
37,6, 0,0250113975931707
37,7, 0,018574714926221
37,8, 0,018574714926221
37,9, 0,018574714926221
38, 0,0124100047663256
38,1, 0,0124100047663256
38,2, 0,0124100047663256
38,3, 0,0124100047663256
38,4, 0,0124100047663256
38,5, 0,0124100047663256
38,6, 0,0124100047663256
38,7, 0,0124100047663256
38,8, 0,0124100047663256
38,9, 0,0124100047663256
39, 0,0124100047663256
39,1, 0,0124100047663256
39,2, 0,0124100047663256
39,3, 0,00618485627152913
39,4, 0,00618485627152913
39,5, 0,00618485627152913
39,6, 0,00618485627152913
39,7, 0,00618485627152913
39,8, 0,00618485627152913
39,9, 0,00618485627152913
40, 0,00618485627152913
40,1, 0,00618485627152913
40,2, 0,00618485627152913
40,3, 0,00618485627152913
40,4, 0,00618485627152913
40,5, 0,00618485627152913
40,6, 0,0104860511053124
40,7, 0,0104860511053124
40,8, 0,0104860511053124
40,9, 0,0329086733535597
41, 0,0329086733535597
41,1, 0,0329086733535597
41,2, 0,0329086733535597
41,3, 0,0329086733535597
41,4, 0,0329086733535597
41,5, 0,0329086733535597
41,6, 0,0329086733535597
41,7, 0,0329086733535597
41,8, 0,0329086733535597
41,9, 0,043173117230902
42, 0,043173117230902
42,1, 0,043173117230902
42,2, 0,043173117230902
42,3, 0,043173117230902
42,4, 0,0359305900986065
42,5, 0,0359305900986065
42,6, 0,0359305900986065
42,7, 0,0359305900986065
42,8, 0,0359305900986065
42,9, 0,0359305900986065
43, 0,0359305900986065
43,1, 0,0359305900986065
43,2, 0,0390935296250889
43,3, 0,0390935296250889
43,4, 0,0390935296250889
43,5, 0,0390935296250889
43,6, 0,0390935296250889
43,7, 0,0390935296250889
43,8, 0,0390935296250889
43,9, 0,0390935296250889
44, 0,0204483033081501
44,1, 0,0204483033081501
44,2, 0,0204483033081501
44,3, 0,0204483033081501
44,4, 0,0204483033081501
44,5, 0,0189071257681762
44,6, 0,0189071257681762
44,7, 0,0189071257681762
44,8, 0,0189071257681762
44,9, 0,0189071257681762
45, 0,0189071257681762
45,1, 0,0189071257681762
45,2, 0,0189071257681762
45,3, 0,0189071257681762
45,4, 0,0189071257681762
45,5, 0,0189071257681762
45,6, 0,00373710370804122
45,7, 0,00373710370804122
45,8, 0
45,9, 0
46, 0
46,1, 0
46,2, 0
46,3, 0
46,4, 0
46,5, 0
46,6, 0
46,7, 0
46,8, 0
46,9, 0
47, 0
47,1, 0
47,2, 0
47,3, 0
47,4, 0
47,5, 0
47,6, 0
47,7, 0
47,8, 0
47,9, 0
48, 0
48,1, 0
48,2, 0
48,3, 0,00735333074628056
48,4, 0,00735333074628056
48,5, 0,00735333074628056
48,6, 0,00735333074628056
48,7, 0,00811888298835909
48,8, 0,00811888298835909
48,9, 0,00811888298835909
49, 0,00811888298835909
49,1, 0,00811888298835909
49,2, 0,00811888298835909
49,3, 0,00811888298835909
49,4, 0,00811888298835909
49,5, 0,00811888298835909
49,6, 0,00112818225148414
49,7, 0,00112818225148414
49,8, 0,00112818225148414
49,9, 0,00112818225148414
50, 0,00112818225148414
50,1, 0,00112818225148414
50,2, 0,00112818225148414
50,3, 0
50,4, 0
50,5, 0
50,6, 0
50,7, 0
50,8, 0
50,9, 0
51, 0
51,1, 0
51,2, 0
51,3, 0
51,4, 0
51,5, 0
51,6, 0
51,7, 0
51,8, 0
51,9, 0
52, 0
52,1, 0
52,2, 0
52,3, 0
52,4, 0
52,5, 0
52,6, 0
52,7, 0
52,8, 0
52,9, 0
53, 0
53,1, 0
53,2, 0
53,3, 0
53,4, 0
53,5, 0
53,6, 0
53,7, 0
53,8, 0
53,9, 0
54, 0
54,1, 0
54,2, 0
54,3, 0
54,4, 0
54,5, 0
54,6, 0
54,7, 0
54,8, 0
54,9, 0
55, 0,0202468421918136
55,1, 0,0202468421918136
55,2, 0,0202468421918136
55,3, 0,0202468421918136
55,4, 0,0202468421918136
55,5, 0,0202468421918136
55,6, 0,0202468421918136
55,7, 0,0202468421918136
55,8, 0,0202468421918136
55,9, 0,0202468421918136
56, 0,0202468421918136
56,1, 0,0338656136561579
56,2, 0,0338656136561579
56,3, 0,0338656136561579
56,4, 0,0338656136561579
56,5, 0,0338656136561579
56,6, 0,0464770795388199
56,7, 0,0464770795388199
56,8, 0,0464770795388199
56,9, 0,0464770795388199
57, 0,0464770795388199
57,1, 0,0464770795388199
57,2, 0,0464770795388199
57,3, 0,0464770795388199
57,4, 0,0468497826040423
57,5, 0,0468497826040423
57,6, 0,0468497826040423
57,7, 0,0468497826040423
57,8, 0,0468497826040423
57,9, 0,0468497826040423
58, 0,0468497826040423
58,1, 0,0468497826040423
58,2, 0,0262100912353726
58,3, 0,0262100912353726
58,4, 0,0262100912353726
58,5, 0,0262100912353726
58,6, 0,0262100912353726
58,7, 0,026925278198367
58,8, 0,026925278198367
58,9, 0,026925278198367
59, 0,026925278198367
59,1, 0,026925278198367
59,2, 0,026925278198367
59,3, 0,026925278198367
59,4, 0,026925278198367
59,5, 0,026925278198367
59,6, 0,026925278198367
59,7, 0,00322337786138326
59,8, 0,00322337786138326
59,9, 0,00322337786138326
60, 0,0140821320319181
60,1, 0,0140821320319181
60,2, 0,0140821320319181
60,3, 0,0140821320319181
60,4, 0,0140821320319181
60,5, 0,0140821320319181
60,6, 0,0140821320319181
60,7, 0,0140821320319181
60,8, 0,0140821320319181
60,9, 0,0140821320319181
61, 0,0140821320319181
61,1, 0,0140821320319181
61,2, 0,0140821320319181
61,3, 0,00642660961113288
61,4, 0,00642660961113288
61,5, 0,00642660961113288
61,6, 0,00642660961113288
61,7, 0,00642660961113288
61,8, 0,00642660961113288
61,9, 0,00642660961113288
62, 0,00642660961113288
62,1, 0,00642660961113288
62,2, 0,00642660961113288
62,3, 0,00642660961113288
62,4, 0,00642660961113288
62,5, 0,00642660961113288
62,6, 0,0345707275633355
62,7, 0,0345707275633355
62,8, 0,0345707275633355
62,9, 0,0333720339211336
63, 0,0333720339211336
63,1, 0,0333720339211336
63,2, 0,0333720339211336
63,3, 0,0333720339211336
63,4, 0,0333720339211336
63,5, 0,0333720339211336
63,6, 0,0333720339211336
63,7, 0,0333720339211336
63,8, 0,0333720339211336
63,9, 0,0487737362650555
64, 0,0487737362650555
64,1, 0,0487737362650555
64,2, 0,0487737362650555
64,3, 0,0487737362650555
64,4, 0,0487737362650555
64,5, 0,0462957645341171
64,6, 0,0462957645341171
64,7, 0,0462957645341171
64,8, 0,0462957645341171
64,9, 0,0462957645341171
65, 0,0462957645341171
65,1, 0,0462957645341171
65,2, 0,0255754887189128
65,3, 0,0255754887189128
65,4, 0,0255754887189128
65,5, 0,0255754887189128
65,6, 0,0255754887189128
65,7, 0,0255754887189128
65,8, 0,0255754887189128
65,9, 0,0255754887189128
66, 0,0280736065614848
66,1, 0,0280736065614848
66,2, 0,0280736065614848
66,3, 0,0280736065614848
66,4, 0,0280736065614848
66,5, 0,0203979380290659
66,6, 0,0203979380290659
66,7, 0,0203979380290659
66,8, 0,0203979380290659
66,9, 0,0203979380290659
67, 0,0203979380290659
67,1, 0,0203979380290659
67,2, 0,0203979380290659
67,3, 0,0203979380290659
67,4, 0,0203979380290659
67,5, 0,0203979380290659
67,6, 0,0177386512934248
67,7, 0,0177386512934248
67,8, 0,0236716811695333
67,9, 0,0236716811695333
68, 0,0236716811695333
68,1, 0,0236716811695333
68,2, 0,0236716811695333
68,3, 0,0236716811695333
68,4, 0,0236716811695333
68,5, 0,0236716811695333
68,6, 0,0236716811695333
68,7, 0,0236716811695333
68,8, 0,0236716811695333
68,9, 0,0236716811695333
69, 0,0236716811695333
69,1, 0,04260902610516
69,2, 0,0377739593130851
69,3, 0,0377739593130851
69,4, 0,0377739593130851
69,5, 0,0377739593130851
69,6, 0,0377739593130851
69,7, 0,0377739593130851
69,8, 0,0377739593130851
69,9, 0,0377739593130851
70, 0,0377739593130851
70,1, 0,0377739593130851
70,2, 0,0377739593130851
70,3, 0,0377739593130851
70,4, 0,0389827260111038
70,5, 0,0389827260111038
70,6, 0,0389827260111038
70,7, 0,0389827260111038
70,8, 0,036414096777814
70,9, 0,036414096777814
71, 0,036414096777814
71,1, 0,036414096777814
71,2, 0,036414096777814
71,3, 0,036414096777814
71,4, 0,036414096777814
71,5, 0,036414096777814
71,6, 0,036414096777814
71,7, 0,0244170872999782
71,8, 0,0244170872999782
71,9, 0,0244170872999782
72, 0,0244170872999782
72,1, 0,0244170872999782
72,2, 0,0244170872999782
72,3, 0,0330396230791784
72,4, 0,0330396230791784
72,5, 0,0330396230791784
72,6, 0,0330396230791784
72,7, 0,0330396230791784
72,8, 0,0330396230791784
72,9, 0,0330396230791784
73, 0,016247839032535
73,1, 0,016247839032535
73,2, 0,016247839032535
73,3, 0,016247839032535
73,4, 0,016247839032535
73,5, 0,016247839032535
73,6, 0,016247839032535
73,7, 0,016247839032535
73,8, 0,016247839032535
73,9, 0,0313473497019522
74, 0,0313473497019522
74,1, 0,0313473497019522
74,2, 0,00656763239256839
74,3, 0,00656763239256839
74,4, 0,00656763239256839
74,5, 0,00656763239256839
74,6, 0,00656763239256839
74,7, 0,00656763239256839
74,8, 0,00656763239256839
74,9, 0,00656763239256839
75, 0,00656763239256839
75,1, 0,00656763239256839
75,2, 0,00656763239256839
75,3, 0,00656763239256839
75,4, 0,00656763239256839
75,5, 0
75,6, 0
75,7, 0
75,8, 0
75,9, 0
76, 0
76,1, 0
76,2, 0
76,3, 0
76,4, 0
76,5, 0
76,6, 0
76,7, 0
76,8, 0
76,9, 0
77, 0
77,1, 0,00495594346187676
77,2, 0,00495594346187676
77,3, 0,00495594346187676
77,4, 0,00495594346187676
77,5, 0,00495594346187676
77,6, 0,00495594346187676
77,7, 0,00495594346187676
77,8, 0,00495594346187676
77,9, 0,00495594346187676
78, 0,00495594346187676
78,1, 0,0372400873547935
78,2, 0,0372400873547935
78,3, 0,0372400873547935
78,4, 0,0372400873547935
78,5, 0,0372400873547935
78,6, 0,0397382051973655
78,7, 0,0397382051973655
78,8, 0,0397382051973655
78,9, 0,0397382051973655
79, 0,0397382051973655
79,1, 0,0397382051973655
79,2, 0,0397382051973655
79,3, 0,0397382051973655
79,4, 0,0495594346187676
79,5, 0,0495594346187676
79,6, 0,0495594346187676
79,7, 0,0495594346187676
79,8, 0,0495594346187676
79,9, 0,0495594346187676
80, 0,0495594346187676
80,1, 0,0495594346187676
80,2, 0,0409368988395674
80,3, 0,0409368988395674
80,4, 0,0409368988395674
80,5, 0,0409368988395674
80,6, 0,0409368988395674
80,7, 0,0273785657101241
80,8, 0,0273785657101241
80,9, 0,0273785657101241
81, 0,0273785657101241
81,1, 0,0273785657101241
81,2, 0,0273785657101241
81,3, 0,0273785657101241
81,4, 0,0273785657101241
81,5, 0,0273785657101241
81,6, 0,0273785657101241
81,7, 0,0273785657101241
81,8, 0,0196525318986211
81,9, 0,0196525318986211
82, 0,00884414300717032
82,1, 0,00884414300717032
82,2, 0,00884414300717032
82,3, 0,00884414300717032
82,4, 0,00884414300717032
82,5, 0,00884414300717032
82,6, 0,00884414300717032
82,7, 0,00884414300717032
82,8, 0,00884414300717032
82,9, 0,00884414300717032
83, 0,00884414300717032
83,1, 0,00884414300717032
83,2, 0,00884414300717032
83,3, 0,0428809986122142
83,4, 0,0428809986122142
83,5, 0,0428809986122142
83,6, 0,0428809986122142
83,7, 0,0428809986122142
83,8, 0,0428809986122142
83,9, 0,0428809986122142
84, 0,0428809986122142
84,1, 0,0428809986122142
84,2, 0,0428809986122142
84,3, 0,0428809986122142
84,4, 0,0428809986122142
84,5, 0,0428809986122142
84,6, 0,0477462845717395
84,7, 0,0477462845717395
84,8, 0,0477462845717395
84,9, 0,0804937890322301
85, 0,0804937890322301
85,1, 0,0804937890322301
85,2, 0,0804937890322301
85,3, 0,0804937890322301
85,4, 0,0804937890322301
85,5, 0,0804937890322301
85,6, 0,0804937890322301
85,7, 0,0804937890322301
85,8, 0,0804937890322301
85,9, 0,0692824779081064
86, 0,0692824779081064
86,1, 0,0692824779081064
86,2, 0,0692824779081064
86,3, 0,0692824779081064
86,4, 0,0692824779081064
86,5, 0,0796778715110675
86,6, 0,0796778715110675
86,7, 0,0796778715110675
86,8, 0,0796778715110675
86,9, 0,0796778715110675
87, 0,0796778715110675
87,1, 0,0796778715110675
87,2, 0,0750644119469627
87,3, 0,0750644119469627
87,4, 0,0750644119469627
87,5, 0,0750644119469627
87,6, 0,0750644119469627
87,7, 0,0750644119469627
87,8, 0,0750644119469627
87,9, 0,0750644119469627
88, 0,0750644119469627
88,1, 0,103178310731715
88,2, 0,103178310731715
88,3, 0,103178310731715
88,4, 0,103178310731715
88,5, 0,113563631278859
88,6, 0,113563631278859
88,7, 0,113563631278859
88,8, 0,113563631278859
88,9, 0,113563631278859
89, 0,113563631278859
89,1, 0,113563631278859
89,2, 0,113563631278859
89,3, 0,113563631278859
89,4, 0,113563631278859
89,5, 0,113563631278859
89,6, 0,121601929820683
89,7, 0,121601929820683
89,8, 0,110400691752377
89,9, 0,110400691752377
90, 0,110400691752377
90,1, 0,110400691752377
90,2, 0,110400691752377
90,3, 0,110400691752377
90,4, 0,110400691752377
90,5, 0,110400691752377
90,6, 0,110400691752377
90,7, 0,110400691752377
90,8, 0,110400691752377
90,9, 0,110400691752377
91, 0,110400691752377
91,1, 0,106724026379236
91,2, 0,0940118299384061
91,3, 0,0940118299384061
91,4, 0,0940118299384061
91,5, 0,0940118299384061
91,6, 0,0940118299384061
91,7, 0,0940118299384061
91,8, 0,0940118299384061
91,9, 0,0940118299384061
92, 0,0940118299384061
92,1, 0,0940118299384061
92,2, 0,0940118299384061
92,3, 0,0940118299384061
92,4, 0,0922188260030117
92,5, 0,0922188260030117
92,6, 0,0922188260030117
92,7, 0,0922188260030117
92,8, 0,0638228816553885
92,9, 0,0638228816553885
93, 0,0638228816553885
93,1, 0,0638228816553885
93,2, 0,0638228816553885
93,3, 0,0638228816553885
93,4, 0,0638228816553885
93,5, 0,0638228816553885
93,6, 0,0638228816553885
93,7, 0,0428608525005805
93,8, 0,0428608525005805
93,9, 0,0428608525005805
94, 0,0428608525005805
94,1, 0,0428608525005805
94,2, 0,0428608525005805
94,3, 0,0428608525005805
94,4, 0,0377336670898178
94,5, 0,0377336670898178
94,6, 0,0377336670898178
94,7, 0,0377336670898178
94,8, 0,0377336670898178
94,9, 0,0377336670898178
95, 0,0435055280728572
95,1, 0,0435055280728572
95,2, 0,0435055280728572
95,3, 0,0435055280728572
95,4, 0,0435055280728572
95,5, 0,0435055280728572
95,6, 0,0435055280728572
95,7, 0,0435055280728572
95,8, 0,0435055280728572
95,9, 0,0405742688301618
96, 0,0405742688301618
96,1, 0,0405742688301618
96,2, 0,0405742688301618
96,3, 0,0603980426776688
96,4, 0,0603980426776688
96,5, 0,0603980426776688
96,6, 0,0603980426776688
96,7, 0,0603980426776688
96,8, 0,0603980426776688
96,9, 0,0603980426776688
97, 0,0603980426776688
97,1, 0,0603980426776688
97,2, 0,0603980426776688
97,3, 0,0603980426776688
97,4, 0,0603980426776688
97,5, 0,0593504448727193
97,6, 0,0887637678578415
97,7, 0,0887637678578415
97,8, 0,0887637678578415
97,9, 0,0887637678578415
98, 0,0887637678578415
98,1, 0,0887637678578415
98,2, 0,0887637678578415
98,3, 0,0887637678578415
98,4, 0,0887637678578415
98,5, 0,0887637678578415
98,6, 0,0887637678578415
98,7, 0,0887637678578415
98,8, 0,0887637678578415
98,9, 0,114319110465121
99, 0,114319110465121
99,1, 0,136369029648146
99,2, 0,136369029648146
99,3, 0,136369029648146
99,4, 0,136369029648146
99,5, 0,136369029648146
99,6, 0,136369029648146
99,7, 0,136369029648146
99,8, 0,136369029648146
99,9, 0,136369029648146
100, 0,136369029648146
100,1, 0,136369029648146
100,2, 0,149615098047267
100,3, 0,149615098047267
100,4, 0,149615098047267
100,5, 0,149615098047267
100,6, 0,149615098047267
100,7, 0,188587751002554
100,8, 0,188587751002554
100,9, 0,188587751002554
101, 0,188587751002554
101,1, 0,188587751002554
101,2, 0,188587751002554
101,3, 0,188587751002554
101,4, 0,188587751002554
101,5, 0,18336990808944
101,6, 0,18336990808944
101,7, 0,18336990808944
101,8, 0,18336990808944
101,9, 0,18336990808944
102, 0,18336990808944
102,1, 0,18336990808944
102,2, 0,204080110848828
102,3, 0,204080110848828
102,4, 0,204080110848828
102,5, 0,204080110848828
102,6, 0,204080110848828
102,7, 0,1915492294127
102,8, 0,1915492294127
102,9, 0,1915492294127
103, 0,1915492294127
103,1, 0,1915492294127
103,2, 0,1915492294127
103,3, 0,1915492294127
103,4, 0,1915492294127
103,5, 0,1915492294127
103,6, 0,1915492294127
103,7, 0,1915492294127
103,8, 0,175311463435982
103,9, 0,175311463435982
104, 0,154530749285877
104,1, 0,154530749285877
104,2, 0,154530749285877
104,3, 0,154530749285877
104,4, 0,154530749285877
104,5, 0,154530749285877
104,6, 0,154530749285877
104,7, 0,154530749285877
104,8, 0,154530749285877
104,9, 0,154530749285877
105, 0,154530749285877
105,1, 0,154530749285877
105,2, 0,154530749285877
105,3, 0,145142661264598
105,4, 0,125298741305457
105,5, 0,125298741305457
105,6, 0,125298741305457
105,7, 0,125298741305457
105,8, 0,125298741305457
105,9, 0,125298741305457
106, 0,125298741305457
106,1, 0,125298741305457
106,2, 0,125298741305457
106,3, 0,125298741305457
106,4, 0,125298741305457
106,5, 0,125298741305457
106,6, 0,138323202476609
106,7, 0,138323202476609
106,8, 0,138323202476609
106,9, 0,178766521581152
107, 0,178766521581152
107,1, 0,178766521581152
107,2, 0,178766521581152
107,3, 0,178766521581152
107,4, 0,178766521581152
107,5, 0,178766521581152
107,6, 0,178766521581152
107,7, 0,178766521581152
107,8, 0,178766521581152
107,9, 0,202377764415785
108, 0,202377764415785
108,1, 0,202377764415785
108,2, 0,202377764415785
108,3, 0,202377764415785
108,4, 0,202377764415785
108,5, 0,26751014332736
108,6, 0,26751014332736
108,7, 0,26751014332736
108,8, 0,26751014332736
108,9, 0,26751014332736
109, 0,26751014332736
109,1, 0,26751014332736
109,2, 0,282116074261753
109,3, 0,282116074261753
109,4, 0,282116074261753
109,5, 0,282116074261753
109,6, 0,282116074261753
109,7, 0,282116074261753
109,8, 0,282116074261753
109,9, 0,282116074261753
110, 0,282116074261753
110,1, 0,321904644738203
110,2, 0,321904644738203
110,3, 0,321904644738203
110,4, 0,321904644738203
110,5, 0,343330034460584
110,6, 0,343330034460584
110,7, 0,343330034460584
110,8, 0,343330034460584
110,9, 0,343330034460584
111, 0,343330034460584
111,1, 0,343330034460584
111,2, 0,343330034460584
111,3, 0,343330034460584
111,4, 0,343330034460584
111,5, 0,343330034460584
111,6, 0,343330034460584
111,7, 0,320756316375085
111,8, 0,322176617245257
111,9, 0,322176617245257
112, 0,322176617245257
112,1, 0,322176617245257
112,2, 0,322176617245257
112,3, 0,322176617245257
112,4, 0,322176617245257
112,5, 0,322176617245257
112,6, 0,322176617245257
112,7, 0,322176617245257
112,8, 0,322176617245257
112,9, 0,322176617245257
113, 0,322176617245257
113,1, 0,306170531552326
113,2, 0,315085185950214
113,3, 0,315085185950214
113,4, 0,315085185950214
113,5, 0,315085185950214
113,6, 0,315085185950214
113,7, 0,315085185950214
113,8, 0,315085185950214
113,9, 0,315085185950214
114, 0,315085185950214
